Date,Open,High,Low,Close,Volume,edit_count,sentiment,neg_sentiment,Tommorow,Target
2014-12-01,378.2489929199219,383.6619873046875,376.66900634765625,379.2449951171875,11763000,10.666962962962964,-0.3642796547182908,0.6367201705210135,381.31500244140625,1
2014-12-02,379.25,384.0379943847656,377.8630065917969,381.31500244140625,12364100,10.859074074074076,-0.3680003560444033,0.640981401078217,375.010009765625,0
2014-12-03,381.72198486328125,383.0260009765625,374.34600830078125,375.010009765625,13340100,11.047074074074072,-0.3714471156960731,0.6450587664073486,369.60400390625,0
2014-12-04,375.7179870605469,378.6549987792969,367.7590026855469,369.60400390625,14529600,11.231222222222224,-0.3746413189097184,0.6489579984308071,376.85400390625,1
2014-12-05,369.4419860839844,379.1919860839844,365.7560119628906,376.85400390625,15181800,11.410962962962964,-0.3776000357078222,0.6526692206053826,374.7850036621094,0
2014-12-06,376.7569885253906,378.447998046875,370.94500732421875,374.7850036621094,7009320,11.583777777777778,-0.380390533362282,0.6562203097383636,375.0950012207031,1
2014-12-07,374.83599853515625,376.2919921875,373.2749938964844,375.0950012207031,6491650,11.748111111111111,-0.3829963626146307,0.6596020065704907,361.90899658203125,0
2014-12-08,374.9649963378906,376.02899169921875,361.885986328125,361.90899658203125,18898700,11.90125925925926,-0.3854741636951529,0.6628439407313937,352.218994140625,0
2014-12-09,361.8949890136719,363.0669860839844,344.95098876953125,352.218994140625,32915500,12.041333333333334,-0.3878362622010403,0.6659491007268199,346.364990234375,0
2014-12-10,352.2049865722656,352.3840026855469,346.364990234375,346.364990234375,16427700,12.168037037037037,-0.3900879859433256,0.668933888673171,350.5060119628906,1
2014-12-11,344.3399963378906,361.35699462890625,338.76300048828125,350.5060119628906,32431300,12.280555555555557,-0.3922015819645436,0.6717483045704474,352.5419921875,1
2014-12-12,350.8330078125,352.9830017089844,349.2909851074219,352.5419921875,16989800,12.37988888888889,-0.3942222838505629,0.6744122698552371,347.3760070800781,0
2014-12-13,352.3810119628906,352.3810119628906,346.5880126953125,347.3760070800781,11675900,12.466666666666669,-0.3961510960100146,0.6769234697127249,351.6319885253906,1
2014-12-14,346.72698974609375,353.3160095214844,345.4179992675781,351.6319885253906,12415200,12.54288888888889,-0.39810798513906,0.6793428241899425,345.3450012207031,0
2014-12-15,351.3609924316406,351.81500244140625,344.9339904785156,345.3450012207031,17264200,12.610074074074076,-0.4001317139044764,0.681706867678424,327.06201171875,0
2014-12-16,345.6730041503906,345.8590087890625,327.06201171875,327.06201171875,30864900,12.66925925925926,-0.4021805020854235,0.6839947969073663,319.7760009765625,0
2014-12-17,326.8550109863281,333.9540100097656,315.1520080566406,319.7760009765625,37567900,12.71988888888889,-0.4041618038186014,0.6861040986492559,311.39599609375,0
2014-12-18,319.7850036621094,323.7090148925781,304.23199462890625,311.39599609375,39173000,12.76225925925926,-0.4061101607827072,0.6880539245343557,317.8429870605469,1
2014-12-19,311.1789855957031,318.5329895019531,306.7690124511719,317.8429870605469,23823100,12.797629629629627,-0.4079908510287114,0.689824806376531,329.95599365234375,1
2014-12-20,317.6189880371094,330.32501220703125,316.04400634765625,329.95599365234375,20856700,12.825814814814814,-0.4098019135396227,0.6914185078442119,320.8429870605469,0
2014-12-21,329.5429992675781,329.6289978027344,318.90301513671875,320.8429870605469,15207600,12.84662962962963,-0.4116168614888501,0.6928945527469224,331.885986328125,1
2014-12-22,321.0679931640625,334.11700439453125,320.42498779296875,331.885986328125,22315100,12.860407407407406,-0.4134765651985978,0.6942719225661436,334.5719909667969,1
2014-12-23,332.0169982910156,336.2869873046875,329.60198974609375,334.5719909667969,16574200,12.866814814814814,-0.4152824612258705,0.6955012345858267,322.53399658203125,0
2014-12-24,334.385009765625,334.7409973144531,321.35699462890625,322.53399658203125,15092300,12.865555555555554,-0.4171161918479476,0.6966253619821778,319.00799560546875,0
2014-12-25,322.2860107421875,322.6700134277344,316.9580078125,319.00799560546875,9883640,12.856740740740742,-0.4189147916451666,0.6976251248610171,327.92401123046875,1
2014-12-26,319.1520080566406,331.42401123046875,316.62701416015625,327.92401123046875,16410500,12.837814814814816,-0.4207156032032061,0.6985205232223446,315.8630065917969,0
2014-12-27,327.5830078125,328.9110107421875,312.6300048828125,315.8630065917969,15185200,12.805703703703704,-0.4226448907984136,0.6993988586534619,317.239013671875,1
2014-12-28,316.1600036621094,320.02801513671875,311.0780029296875,317.239013671875,11676600,12.756222222222222,-0.4246839325892237,0.7002500052970887,312.6700134277344,0
2014-12-29,317.70098876953125,320.2669982910156,312.3070068359375,312.6700134277344,12302500,12.69051851851852,-0.4268101952093314,0.7010677903137187,310.73699951171875,0
2014-12-30,312.718994140625,314.8089904785156,309.37298583984375,310.73699951171875,12528300,12.61,-0.4289977274529703,0.7018380777488425,320.1929931640625,1
2014-12-31,310.91400146484375,320.1929931640625,310.21099853515625,320.1929931640625,13942900,12.51625925925926,-0.4312161644808308,0.7025503737752997,314.2489929199219,0
2015-01-01,320.43499755859375,320.43499755859375,314.00299072265625,314.2489929199219,8036550,12.412444444444445,-0.4334216339602925,0.7031849943734062,315.0320129394531,1
2015-01-02,314.0790100097656,315.8389892578125,313.56500244140625,315.0320129394531,7860650,12.300999999999998,-0.435589917751325,0.7037345781444961,281.0820007324219,0
2015-01-03,314.84600830078125,315.1499938964844,281.0820007324219,281.0820007324219,33054400,12.182851851851852,-0.4377902089986462,0.7042457741185519,264.19500732421875,0
2015-01-04,281.14599609375,287.2300109863281,257.61199951171875,264.19500732421875,55629100,12.05948148148148,-0.4400612025788847,0.7047938909375489,274.4739990234375,1
2015-01-05,265.0840148925781,278.34100341796875,265.0840148925781,274.4739990234375,43962800,11.933037037037035,-0.4423337733150697,0.7053477838203421,286.1889953613281,1
2015-01-06,274.6109924316406,287.5530090332031,272.6960144042969,286.1889953613281,23245700,11.80651851851852,-0.4445840693003132,0.7058927468845791,294.3370056152344,1
2015-01-07,286.0769958496094,298.7539978027344,283.0790100097656,294.3370056152344,24866800,11.683148148148147,-0.4467651802018652,0.706405323340136,283.3489990234375,0
2015-01-08,294.135009765625,294.135009765625,282.17498779296875,283.3489990234375,19982500,11.565111111111111,-0.4488677844993333,0.7068818565621663,290.4079895019531,1
2015-01-09,282.38299560546875,291.114013671875,280.5329895019531,290.4079895019531,18718600,11.45325925925926,-0.450842552564402,0.7072971260921163,274.7959899902344,0
2015-01-10,287.3030090332031,288.12701416015625,273.96600341796875,274.7959899902344,15264300,11.34911111111111,-0.4527028777317686,0.7076720314008852,265.6600036621094,0
2015-01-11,274.6080017089844,279.63800048828125,265.03900146484375,265.6600036621094,18200800,11.253444444444444,-0.4544083881475875,0.7079924731618737,267.7959899902344,1
2015-01-12,266.14599609375,272.2030029296875,265.20001220703125,267.7959899902344,18880300,11.166555555555556,-0.455965432733573,0.7082663511399265,225.86099243164062,0
2015-01-13,267.3940124511719,268.2770080566406,219.906005859375,225.86099243164062,72843904,11.089888888888888,-0.4572344082738153,0.7084233145609886,178.10299682617188,0
2015-01-14,223.8939971923828,223.8939971923828,171.50999450683594,178.10299682617188,97638704,11.023592592592593,-0.4581686651472424,0.7084426876193844,209.843994140625,1
2015-01-15,176.89700317382812,229.06700134277344,176.89700317382812,209.843994140625,81773504,10.966851851851851,-0.458829379738164,0.7083551340957775,208.0970001220703,0
2015-01-16,209.07000732421875,221.59100341796875,199.77099609375,208.0970001220703,38421000,10.919851851851853,-0.459317842994362,0.7082353894399038,199.25999450683594,0
2015-01-17,207.83399963378906,211.7310028076172,194.875,199.25999450683594,23469700,10.882518518518518,-0.4596536697654469,0.7080787053136813,210.33900451660156,1
2015-01-18,200.0500030517578,218.69500732421875,194.50599670410156,210.33900451660156,30085100,10.854222222222225,-0.4599261676412568,0.7079306657626939,214.86099243164062,1
2015-01-19,211.4709930419922,216.72799682617188,207.3179931640625,214.86099243164062,18658300,10.83588888888889,-0.4601618776494162,0.7078103998060709,211.31500244140625,0
2015-01-20,212.90699768066406,215.24099731445312,205.1529998779297,211.31500244140625,24051100,10.829,-0.460343222751207,0.7077068845161225,226.89700317382812,1
2015-01-21,211.3780059814453,227.78799438476562,211.21200561523438,226.89700317382812,29924600,10.832481481481484,-0.4604228897400968,0.7075965087817377,233.406005859375,1
2015-01-22,227.32200622558594,237.0189971923828,226.4340057373047,233.406005859375,33544600,10.846925925925923,-0.4604334757581756,0.7074965565535339,232.87899780273438,0
2015-01-23,233.51699829101562,234.84500122070312,225.1959991455078,232.87899780273438,24621700,10.872481481481485,-0.4604015635193013,0.7074227084471916,247.8470001220703,1
2015-01-24,232.6999969482422,248.2100067138672,230.02200317382812,247.8470001220703,24782500,10.909296296296295,-0.4603930161338118,0.7074153083780546,253.71800231933594,1
2015-01-25,247.3520050048828,255.07400512695312,243.88999938964844,253.71800231933594,33582700,10.959555555555555,-0.4603985992421778,0.7074506526424192,273.4729919433594,1
2015-01-26,254.07899475097656,309.3840026855469,254.07899475097656,273.4729919433594,106794000,11.025962962962964,-0.4603159054725078,0.7074520216635662,263.4750061035156,0
2015-01-27,273.1669921875,275.4800109863281,250.6529998779297,263.4750061035156,44399000,11.111444444444446,-0.4601916781962321,0.7074440280465956,233.9149932861328,0
2015-01-28,263.35101318359375,266.5350036621094,227.04600524902344,233.9149932861328,44352200,11.214222222222222,-0.460029493229721,0.7074231738491206,233.51300048828125,0
2015-01-29,233.34800720214844,238.70599365234375,220.71200561523438,233.51300048828125,32213400,11.329444444444444,-0.4598636987796687,0.7074055882750581,226.4250030517578,0
2015-01-30,232.77200317382812,242.8509979248047,225.83900451660156,226.4250030517578,26605200,11.45637037037037,-0.4597274905505174,0.7074029997194693,217.46400451660156,0
2015-01-31,226.4409942626953,233.50399780273438,216.3090057373047,217.46400451660156,23348200,11.592666666666666,-0.4596567808413503,0.7074152642933219,226.9720001220703,1
2015-02-01,216.86700439453125,231.57400512695312,212.01499938964844,226.9720001220703,29128500,11.737148148148147,-0.4597331740362664,0.7074854001700686,238.22900390625,1
2015-02-02,226.49099731445312,242.1750030517578,222.65899658203125,238.22900390625,30612100,11.888148148148147,-0.4598323590293772,0.7075201974731662,227.26800537109375,0
2015-02-03,237.45399475097656,245.95700073242188,224.48300170898438,227.26800537109375,40783700,12.043444444444445,-0.4598835815655183,0.7074270636100224,226.85299682617188,0
2015-02-04,227.51100158691406,230.05799865722656,221.11300659179688,226.85299682617188,26594300,12.202296296296296,-0.4599059020919699,0.7072148369644752,217.11099243164062,0
2015-02-05,227.6649932861328,239.40499877929688,214.72500610351562,217.11099243164062,22516400,12.360518518518518,-0.4598882659480951,0.7068782524675342,222.26600646972656,1
2015-02-06,216.92300415039062,230.50999450683594,216.23199462890625,222.26600646972656,24435300,12.51674074074074,-0.4598918026091224,0.7064487916006809,227.75399780273438,1
2015-02-07,222.63299560546875,230.2989959716797,222.60699462890625,227.75399780273438,21604200,12.667111111111112,-0.4599412608899335,0.7059405660009073,223.41200256347656,0
2015-02-08,227.6929931640625,229.43800354003906,221.07699584960938,223.41200256347656,17145200,12.81125925925926,-0.4601623648050579,0.7054251806064847,220.11000061035156,0
2015-02-09,223.38900756835938,223.9770050048828,217.0189971923828,220.11000061035156,27791300,12.945888888888891,-0.4605395663498915,0.7048991962639745,219.83900451660156,0
2015-02-10,220.28199768066406,221.8070068359375,215.33200073242188,219.83900451660156,21115100,13.069555555555556,-0.461097375856162,0.7043695574178206,219.18499755859375,0
2015-02-11,219.73199462890625,223.406005859375,218.07400512695312,219.18499755859375,17201900,13.18174074074074,-0.4618009757758838,0.7038141079833672,221.76400756835938,1
2015-02-12,219.20799255371094,222.19900512695312,217.61399841308594,221.76400756835938,15206200,13.277074074074076,-0.4627519512769637,0.7032828185661405,235.427001953125,1
2015-02-13,221.968994140625,240.25900268554688,221.26199340820312,235.427001953125,42744400,13.355148148148148,-0.4639692345580668,0.7027828841316686,257.3210144042969,1
2015-02-14,235.5279998779297,259.8080139160156,235.5279998779297,257.3210144042969,49732500,13.41662962962963,-0.4653956137177543,0.702283640899288,234.8249969482422,0
2015-02-15,257.5069885253906,265.6109924316406,227.6840057373047,234.8249969482422,56552400,13.463111111111113,-0.4669147000317533,0.701717337546247,233.84300231933594,0
2015-02-16,234.8249969482422,239.52099609375,229.02200317382812,233.84300231933594,28153700,13.49774074074074,-0.4685480175007328,0.7011456623408068,243.61000061035156,1
2015-02-17,233.4219970703125,245.77499389648438,232.31399536132812,243.61000061035156,27363100,13.521703703703704,-0.4702109817790147,0.7005262872406396,236.3260040283203,0
2015-02-18,243.77999877929688,244.25100708007812,232.33999633789062,236.3260040283203,25200800,13.533444444444443,-0.4718681179772981,0.6998332537597866,240.2830047607422,1
2015-02-19,236.41000366210938,242.6719970703125,235.5919952392578,240.2830047607422,18270500,13.531185185185189,-0.4735105016904321,0.6990618155552663,243.7790069580078,1
2015-02-20,240.25100708007812,247.1009979248047,239.2989959716797,243.7790069580078,23876700,13.516296296296296,-0.4751597257283968,0.6982275590468318,244.53399658203125,1
2015-02-21,243.7519989013672,255.32000732421875,243.1840057373047,244.53399658203125,12284200,13.487851851851852,-0.4767779229259919,0.6973094965801621,235.9770050048828,0
2015-02-22,244.54400634765625,246.39199829101562,233.8509979248047,235.9770050048828,19527000,13.445962962962964,-0.478296862817783,0.6962713607189895,238.89199829101562,1
2015-02-23,235.9949951171875,240.10899353027344,232.42100524902344,238.89199829101562,16400000,13.391,-0.479642443975285,0.6950690156608453,238.73500061035156,0
2015-02-24,238.9980010986328,239.9010009765625,236.40199279785156,238.73500061035156,14200400,13.322666666666668,-0.480880592675473,0.6937943132575811,237.47000122070312,0
2015-02-25,238.88999938964844,239.33999633789062,235.52999877929688,237.47000122070312,11496200,13.241185185185184,-0.4821055808190132,0.6925544741752412,236.42599487304688,0
2015-02-26,237.33700561523438,237.7100067138672,234.2570037841797,236.42599487304688,13619400,13.147333333333334,-0.4832402106789345,0.6913088205778973,253.8280029296875,1
2015-02-27,236.43600463867188,256.65301513671875,236.43600463867188,253.8280029296875,44013900,13.042185185185184,-0.4842841437030623,0.6900604388853028,254.26300048828125,1
2015-02-28,253.52000427246094,254.69200134277344,249.47900390625,254.26300048828125,13949300,12.930962962962962,-0.4852104190661816,0.6887809056548576,260.2019958496094,1
2015-03-01,254.2830047607422,261.6600036621094,245.93299865722656,260.2019958496094,25213700,12.814037037037036,-0.4859975432312862,0.6874424431087842,275.6700134277344,1
2015-03-02,260.35699462890625,276.3009948730469,258.31298828125,275.6700134277344,40465700,12.69337037037037,-0.4866448460824356,0.6860800162820475,281.7019958496094,1
2015-03-03,275.0459899902344,285.7959899902344,268.1610107421875,281.7019958496094,50461300,12.569296296296296,-0.4870624008034614,0.6846248421058644,273.0920104980469,0
2015-03-04,281.989990234375,284.2250061035156,268.1260070800781,273.0920104980469,41383000,12.443333333333332,-0.4873388347912742,0.6831639576172723,276.1780090332031,1
2015-03-05,272.739013671875,281.6669921875,264.7690124511719,276.1780090332031,41302400,12.317148148148153,-0.4875067059862832,0.6817158813347891,272.7229919433594,0
2015-03-06,275.6000061035156,277.6080017089844,270.0150146484375,272.7229919433594,28918900,12.190296296296298,-0.4875570576733553,0.6802574651102673,276.260986328125,1
2015-03-07,272.29400634765625,277.85400390625,270.13299560546875,276.260986328125,17825900,12.066074074074074,-0.4875706521994002,0.6788186653707216,274.35400390625,0
2015-03-08,276.4330139160156,277.8580017089844,272.56500244140625,274.35400390625,22067900,11.944222222222225,-0.4874904474690221,0.6773531858198559,289.60699462890625,1
2015-03-09,274.81201171875,292.70098876953125,273.89300537109375,289.60699462890625,59178200,11.829148148148148,-0.4872638528163881,0.6758145776559275,291.760009765625,1
2015-03-10,289.86199951171875,300.04400634765625,289.7430114746094,291.760009765625,67770800,11.72048148148148,-0.4867607946334263,0.6741102482863436,296.3789978027344,1
2015-03-11,291.5249938964844,297.3909912109375,290.50799560546875,296.3789978027344,33963900,11.62162962962963,-0.4860416533507195,0.672273266494173,294.35400390625,0
